location,title,name,type_appoitment,pay_plan,pay_level_grade,tenure,expires,agency,big_office,little_office,year
"Arlington, VA",Deputy General Counsel (International Affairs) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE GENERAL COUNSEL,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy General Council (Acquisition and Logistics) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE GENERAL COUNSEL,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy General Counsel (Personnel and Health Policy) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE GENERAL COUNSEL,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Standards of Conduct Office ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE GENERAL COUNSEL,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy General Counsel (Legal Counsel) ,John J. Sullivan Esq,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE GENERAL COUNSEL,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Department of Defense Office of Legislative Counsel ",Alcides Ortiz,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE GENERAL COUNSEL,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy General Counsel (Environment and Installations) ,Benedict S. Cohen,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE GENERAL COUNSEL,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Personal and Confidential Assistant ,Lisa Hamar,SC,GS,12,,,Office of the Secretary of Defense,OFFICE OF THE GENERAL COUNSEL,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Operational Test and Evaluation ",Thomas P. Christie,PAS,EX,IV,,,Office of the Secretary of Defense,"OFFICE OF THE DIRECTOR, OPERATIONAL TEST AND EVALUATION",Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Principal Deputy Director, Operational Test and Evaluation ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,"OFFICE OF THE DIRECTOR, OPERATIONAL TEST AND EVALUATION",Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Deputy Director for Strategic and Command, Control, Community and Intelligence Systems ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,"OFFICE OF THE DIRECTOR, OPERATIONAL TEST AND EVALUATION",Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy Director for Conventional Systems ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,"OFFICE OF THE DIRECTOR, OPERATIONAL TEST AND EVALUATION",Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy Director for Systems and Test Resources ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,"OFFICE OF THE DIRECTOR, OPERATIONAL TEST AND EVALUATION",Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Inspector General ,Joseph E. Schmitz,PAS,EX,IV,,,Office of the Secretary of Defense,OFFICE OF THE INSPECTOR GENERAL,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Chief of Staff ,Gregg E. Bauer,SC,GS,15,,,Office of the Secretary of Defense,OFFICE OF THE INSPECTOR GENERAL,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Assistant Secretary of Defense (Networks and Information Integration) ,Vacant,PAS,EX,IV,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Principal Deputy Assistant Secretary of Defense (Networks and Information Integration) ,Linton I. Wells,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Space Programs ",Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Architecture and Interoperability ",Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Principal Director to Deputy Assistant Secretary of Defense (Programs) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Command and Control Programs ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Spectrum Management ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Command, Control and Communications ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Resource, Program and Budget ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Wireless ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy Assistant Secretary of Defense (Deputy Chief Information Officer) ,Priscilla E. Guthrie,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Principal Director to the Deputy Assistant Secretary of Defense (Deputy Chief Information Officer) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Acquisition ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Information Management ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Planning, Policy and Integration Information Technology Management ",Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Deputy Director, Electronic Business and Knowledge Management ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Office of the Secretary of Defense Network Operations ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Investment and Acquisition ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Command, Control, Communications and Intelligence, Congressional Affairs ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy Assistant Secretary of Defense (Programs and Evaluation) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Sensitive Information Integration ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Resource Management ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Command, Control, Communications and Intelligence Resource Planning ",Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Iraq Telecommunications Reconstruction and Technology Programs Management ",Brian D. Fila,TA,ES,,,07/24/05,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Senior Systems Engineer Related to Net-Centric Initiatives ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY (NETWORKS AND INFORMATION INTEGRATION),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Assistant Secretary of Defense Public Affairs ,Vacant,PAS,EX,IV,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Principal Deputy Assistant Secretary of Defense for Public Affairs ,Larry DiRita,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy Assistant Secretary of Defense (Internal Communications) ,Allison Barber,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Senior Public Affairs Advisor ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Special Advisor ,Anthony R. Dolan,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy Assistant Secretary of Defense (Strategic Communications Planning) ,Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Speechwriter ,Matthew N. Latimer,SC,GS,15,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Speechwriter ,Robert F. Smith,SC,GS,15,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Public Affairs Specialist ,Hollen J. Wheeler,SC,GS,14,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Speechwriter ,Thayer Christopher Scott,SC,GS,14,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Public Affairs Specialist ,Barbara Chase,SC,GS,14,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Speechwriter ,Teresa Lukach,SC,GS,14,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Public Affairs Specialist ,Matthew J. Konkler,SC,GS,12,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Special Assistant to the Assistant Secretary of Defense (Public Affairs) ,Margaret S. Murphy,SC,GS,12,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Public Affairs Specialist ,Jessica Morris,SC,GS,12,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Research Assistant ,Hedy Henderson,SC,GS,12,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Public Affairs Specialist ,William Turenne,SC,GS,12,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Program Support Specialist ,Bonnie Sciarretto,SC,GS,9,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE FOR PUBLIC AFFAIRS,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Assistant Secretary of Defense (Legislative Affairs) ,Powell A. Moore,PAS,EX,IV,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE (LEGISLATIVE AFFAIRS),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Principal Deputy Assistant Secretary of Defense (Legislative Affairs) ,Daniel R. Stanley,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE (LEGISLATIVE AFFAIRS),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy Assistant Secretary of Defense (Senate Affairs) ,Stephen R. Moffitt,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE (LEGISLATIVE AFFAIRS),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Deputy Assistant Secretary of Defense (House Affairs) ,Jeanine V. Esperne,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE (LEGISLATIVE AFFAIRS),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Special Assistant ,Thomas L. Jones,SC,GS,15,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE (LEGISLATIVE AFFAIRS),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Special Assistant ,Howard E. Snow III,SC,GS,15,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE (LEGISLATIVE AFFAIRS),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Special Assistant ,Matthew M. Horn,SC,GS,13,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE (LEGISLATIVE AFFAIRS),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Special Assistant ,Claude Chafin,SC,GS,12,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE (LEGISLATIVE AFFAIRS),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Personal and Confidential Assistant ,Karen Love,SC,GS,12,,,Office of the Secretary of Defense,OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE (LEGISLATIVE AFFAIRS),Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA",Director of Administration and Management ,Raymond F. DuBois,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE DIRECTOR OF ADMINISTRATION AND MANAGEMENT,Office of the Assistant Secretary of Defense (Health,2004
"Arlington, VA","Director, Washington Headquarters Services Deputy Director, Administration and Management ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE DIRECTOR OF ADMINISTRATION AND MANAGEMENT,Office of the Assistant Secretary of Defense (Health,2004
