location,title,name,type_appoitment,pay_plan,pay_level_grade,tenure,expires,agency,big_office,little_office,year
"Washington, DC",Judge,Julian I. Jacobs,OT,PAS,"$133,600",15 years,03/29/1999,United States Tax Court,JUDGES,,1996
"Washington, DC",Judge,David Laro,OT,PAS,"$133,600",15 years,11/01/2007,United States Tax Court,JUDGES,,1996
"Washington, DC",Judge,Carolyn M. Parr,OT,PAS,"$133,600",15 years,11/23/2000,United States Tax Court,JUDGES,,1996
"Washington, DC",Judge,Robert P. Ruwe,OT,PAS,"$133,600",15 years,11/19/2002,United States Tax Court,JUDGES,,1996
"Washington, DC",Judge,Stephen J. Swift,OT,PAS,"$133,600",15 years,08/15/1998,United States Tax Court,JUDGES,,1996
"Washington, DC",Judge,Juan F. Vasquez,OT,PAS,"$133,600",15 years,04/30/2010,United States Tax Court,JUDGES,,1996
"Washington, DC",Judge,Thomas B. Wells,OT,PAS,"$133,600",15 years,10/12/2001,United States Tax Court,JUDGES,,1996
"Washington, DC",Judge,Laurence J. Whalen,OT,PAS,"$133,600",15 years,11/22/2002,United States Tax Court,JUDGES,,1996
"Washington, DC",Judge,Lawrence A. Wright,OT,PAS,"$133,600",15 years,10/29/1999,United States Tax Court,JUDGES,,1996
"Washington, DC",Judge, Vacancy,OT,PAS,"$133,600",15 years,........,United States Tax Court,JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Diane Groves,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),June I. Laroche,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Terry B. Farr,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Carolyn F. Cogan,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Shirley C. Crawford,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Dorothy A. Graham,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Pamela L. Higgs,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Judith O. Hinson,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Mary Harrison,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Barbara McInnis,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Dolores Hill,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Jean Douglas,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Rosemary Fraser,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Carol Meresman,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Susan M. Sanders,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Gloria Thatcher,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Patricia J. Flagg,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Anne L. McCartney,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Marie A. Windsor,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Lois Hill,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Jo A. Brett,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Barbara Barbour,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Beverly Martin,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Linda Temple,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Betty S. Scott-Boom,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Dawn D. Hawes,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Janice A. Packett,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant),Tamara L. Wright,GS,SC,10,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Secretary (Confidential Assistant), Vacancy,GS,SC,11,..........,........,United States Tax Court,SECRETARIES TO THE JUDGES,,1996
"Washington, DC",Trial Clerk,Jennifer D. Cenci,GS,SC,07,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",Trial Clerk,Anne M. Hobbs,GS,SC,07,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",Trial Clerk,Kristen W. Prohl,GS,SC,07,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",Trial Clerk,Mary Sutherland,GS,SC,09,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",Trial Clerk,Cheryl A. Powell,GS,SC,07,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",Trial Clerk,John Sutherland,GS,SC,09,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",Trial Clerk,Cynthia B. Rose,GS,SC,09,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",Trial Clerk,Michael J. Cassidy,GS,SC,09,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",Trial Clerk,Mark D. Broccolino,GS,SC,09,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",Trial Clerk,Michelle L. Kogle,GS,SC,07,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",Trial Clerk,Mary Beth Steele,GS,SC,07,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",Trial Clerk,Michele Andersen,GS,SC,07,..........,........,United States Tax Court,TRIAL CLERKS,,1996
"Washington, DC",U.S.Commissioner (Alternate Federal Member),Kenneth J. Cole,AD,PA,..........,..........,........,Susquehanna River Basin Commission,,,1996
"Washington, DC",Chairman,Chester A. Crocker,PD,PAS,$443,4 years,01/19/1999,United States Institute of Peace,,,1996
"Washington, DC",Vice Chairman,Max M. Kampelman,PD,PAS,$443,4 years,01/19/1999,United States Institute of Peace,,,1996
"Washington, DC",Director,Dennis L. Bark,PD,PAS,$443,4 years,........,United States Institute of Peace,,,1996
"Washington, DC",Director,Theodore M. Hesburgh,PD,PAS,$443,4 years,01/19/1999,United States Institute of Peace,,,1996
"Washington, DC",Director,Seymour M. Lipset,PD,PAS,$443,4 years,01/19/1999,United States Institute of Peace,,,1996
"Washington, DC",Director,Christopher H. Phillips,PD,PAS,$443,4 years,........,United States Institute of Peace,,,1996
"Washington, DC",Director,Mary Louise Smith,PD,PAS,$443,4 years,........,United States Institute of Peace,,,1996
"Washington, DC",Director,W. Scott Thompson,PD,PAS,$443,4 years,........,United States Institute of Peace,,,1996
"Washington, DC",Director,Allen Weinstein,PD,PAS,$443,4 years,........,United States Institute of Peace,,,1996
"Washington, DC",Director,Harriet Zimmerman,PD,PAS,$443,4 years,01/19/1999,United States Institute of Peace,,,1996
"Washington, DC",Director, Vacant,PD,PAS,$443,4 years,........,United States Institute of Peace,,,1996
"Washington, DC",President,Richard H. Solomon,OT,XS,"$141,000",..........,........,United States Institute of Peace,,,1996
"Washington, DC",Executive Vice President,Harriet Hentges,OT,XS,"$133,600",..........,........,United States Institute of Peace,,,1996
"Washington, DC","Vice President, Finance and Management",Charles E. Nelson,OT,XS,"$133,600",..........,........,United States Institute of Peace,,,1996
"Washington, DC","Director, Research and Studies",Stanley Roth,OT,XS,"$110,000",..........,........,United States Institute of Peace,,,1996
"Washington, DC","Director, Office of Administration",Bernice J. Carney,OT,XS,"$ 95,531",..........,........,United States Institute of Peace,,,1996
"Washington, DC","Director, Grants Program",David Smock,OT,XS,"$ 95,517",..........,........,United States Institute of Peace,,,1996
